areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E12000003,Yorkshire and The Humber,region,2021-03-18,46.72,3.19
E12000003,Yorkshire and The Humber,region,2021-03-17,45.72,2.95
E12000003,Yorkshire and The Humber,region,2021-03-16,44.87,2.75
E12000003,Yorkshire and The Humber,region,2021-03-15,44.07,2.55
E12000003,Yorkshire and The Humber,region,2021-03-14,43.33,2.49
E12000003,Yorkshire and The Humber,region,2021-03-13,42.79,2.46
E12000003,Yorkshire and The Humber,region,2021-03-12,41.51,2.33
E12000003,Yorkshire and The Humber,region,2021-03-11,40.86,2.03
E12000003,Yorkshire and The Humber,region,2021-03-10,40.59,1.88
E12000003,Yorkshire and The Humber,region,2021-03-09,40.22,1.68
E12000003,Yorkshire and The Humber,region,2021-03-08,39.78,1.62
E12000003,Yorkshire and The Humber,region,2021-03-07,39.39,1.6
E12000003,Yorkshire and The Humber,region,2021-03-06,39.1,1.6
E12000003,Yorkshire and The Humber,region,2021-03-05,38.14,1.55
E12000003,Yorkshire and The Humber,region,2021-03-04,37.41,1.48
E12000003,Yorkshire and The Humber,region,2021-03-03,36.73,1.42
E12000003,Yorkshire and The Humber,region,2021-03-02,36.26,1.36
E12000003,Yorkshire and The Humber,region,2021-03-01,35.95,1.35
E12000003,Yorkshire and The Humber,region,2021-02-28,35.7,1.34
E12000003,Yorkshire and The Humber,region,2021-02-27,35.44,1.34
E12000003,Yorkshire and The Humber,region,2021-02-26,34.62,1.32
E12000003,Yorkshire and The Humber,region,2021-02-25,33.72,1.3
E12000003,Yorkshire and The Humber,region,2021-02-24,32.94,1.27
E12000003,Yorkshire and The Humber,region,2021-02-23,32.11,1.23
E12000003,Yorkshire and The Humber,region,2021-02-22,31.58,1.21
E12000003,Yorkshire and The Humber,region,2021-02-21,31.36,1.2
E12000003,Yorkshire and The Humber,region,2021-02-20,31.17,1.2
E12000003,Yorkshire and The Humber,region,2021-02-19,30.48,1.19
E12000003,Yorkshire and The Humber,region,2021-02-18,29.81,1.18
E12000003,Yorkshire and The Humber,region,2021-02-17,29.09,1.16
E12000003,Yorkshire and The Humber,region,2021-02-16,28.1,1.15
E12000003,Yorkshire and The Humber,region,2021-02-15,27.38,1.13
E12000003,Yorkshire and The Humber,region,2021-02-14,27.06,1.12
E12000003,Yorkshire and The Humber,region,2021-02-13,26.81,1.12
E12000003,Yorkshire and The Humber,region,2021-02-12,25.76,1.11
E12000003,Yorkshire and The Humber,region,2021-02-11,24.8,1.09
E12000003,Yorkshire and The Humber,region,2021-02-10,23.89,1.06
E12000003,Yorkshire and The Humber,region,2021-02-09,23.06,1.02
E12000003,Yorkshire and The Humber,region,2021-02-08,22.45,1.01
E12000003,Yorkshire and The Humber,region,2021-02-07,21.99,1.0
E12000003,Yorkshire and The Humber,region,2021-02-06,21.59,1.0
E12000003,Yorkshire and The Humber,region,2021-02-05,20.52,1.0
E12000003,Yorkshire and The Humber,region,2021-02-04,19.73,1.0
E12000003,Yorkshire and The Humber,region,2021-02-03,18.93,0.98
E12000003,Yorkshire and The Humber,region,2021-02-02,18.09,0.97
E12000003,Yorkshire and The Humber,region,2021-02-01,17.62,0.96
E12000003,Yorkshire and The Humber,region,2021-01-31,17.18,0.96
E12000003,Yorkshire and The Humber,region,2021-01-30,16.67,0.95
E12000003,Yorkshire and The Humber,region,2021-01-29,15.61,0.94
E12000003,Yorkshire and The Humber,region,2021-01-28,14.64,0.93
E12000003,Yorkshire and The Humber,region,2021-01-27,13.98,0.93
E12000003,Yorkshire and The Humber,region,2021-01-26,13.42,0.93
E12000003,Yorkshire and The Humber,region,2021-01-25,12.91,0.93
E12000003,Yorkshire and The Humber,region,2021-01-24,12.54,0.93
E12000003,Yorkshire and The Humber,region,2021-01-23,12.28,0.93
E12000003,Yorkshire and The Humber,region,2021-01-22,11.17,0.93
E12000003,Yorkshire and The Humber,region,2021-01-21,10.19,0.93
E12000003,Yorkshire and The Humber,region,2021-01-20,9.46,0.93
E12000003,Yorkshire and The Humber,region,2021-01-19,8.82,0.93
E12000003,Yorkshire and The Humber,region,2021-01-18,8.28,0.92
E12000003,Yorkshire and The Humber,region,2021-01-17,7.99,0.92
E12000003,Yorkshire and The Humber,region,2021-01-16,7.75,0.92
E12000003,Yorkshire and The Humber,region,2021-01-15,7.09,0.92
E12000003,Yorkshire and The Humber,region,2021-01-14,6.49,0.92
E12000003,Yorkshire and The Humber,region,2021-01-13,6.01,0.91
E12000003,Yorkshire and The Humber,region,2021-01-12,5.33,0.91
E12000003,Yorkshire and The Humber,region,2021-01-11,4.86,0.87
E12000003,Yorkshire and The Humber,region,2021-01-10,4.65,0.82
E12000003,Yorkshire and The Humber,region,2021-01-09,4.44,0.75
E12000003,Yorkshire and The Humber,region,2021-01-08,3.92,0.65
E12000003,Yorkshire and The Humber,region,2021-01-07,3.32,0.55
E12000003,Yorkshire and The Humber,region,2021-01-06,2.77,0.38
E12000003,Yorkshire and The Humber,region,2021-01-05,2.58,0.16
E12000003,Yorkshire and The Humber,region,2021-01-04,2.48,0.02
E12000003,Yorkshire and The Humber,region,2021-01-03,2.44,0.01
E12000003,Yorkshire and The Humber,region,2021-01-02,2.44,0.01
E12000003,Yorkshire and The Humber,region,2021-01-01,2.4,
E12000003,Yorkshire and The Humber,region,2020-12-31,2.36,
E12000003,Yorkshire and The Humber,region,2020-12-30,2.18,
E12000003,Yorkshire and The Humber,region,2020-12-29,1.98,
E12000003,Yorkshire and The Humber,region,2020-12-28,1.94,
E12000003,Yorkshire and The Humber,region,2020-12-27,1.94,
E12000003,Yorkshire and The Humber,region,2020-12-26,1.93,
E12000003,Yorkshire and The Humber,region,2020-12-25,1.93,
E12000003,Yorkshire and The Humber,region,2020-12-24,1.93,
E12000003,Yorkshire and The Humber,region,2020-12-23,1.83,
E12000003,Yorkshire and The Humber,region,2020-12-22,1.52,
E12000003,Yorkshire and The Humber,region,2020-12-21,1.15,
E12000003,Yorkshire and The Humber,region,2020-12-20,1.0,
E12000003,Yorkshire and The Humber,region,2020-12-19,0.88,
E12000003,Yorkshire and The Humber,region,2020-12-18,0.76,
E12000003,Yorkshire and The Humber,region,2020-12-17,0.65,
E12000003,Yorkshire and The Humber,region,2020-12-16,0.45,
E12000003,Yorkshire and The Humber,region,2020-12-15,0.23,
E12000003,Yorkshire and The Humber,region,2020-12-14,0.06,
E12000003,Yorkshire and The Humber,region,2020-12-13,0.05,
E12000003,Yorkshire and The Humber,region,2020-12-12,0.05,
E12000003,Yorkshire and The Humber,region,2020-12-11,0.05,
E12000003,Yorkshire and The Humber,region,2020-12-10,0.03,
E12000003,Yorkshire and The Humber,region,2020-12-09,0.02,
E12000003,Yorkshire and The Humber,region,2020-12-08,0.01,
E12000004,East Midlands,region,2021-07-03,79.44,60.99
E12000004,East Midlands,region,2021-07-02,79.21,60.69
E12000004,East Midlands,region,2021-07-01,79.07,60.46
E12000004,East Midlands,region,2021-06-30,78.91,60.22
E12000004,East Midlands,region,2021-06-29,78.73,60.02
E12000004,East Midlands,region,2021-06-28,78.55,59.87
E12000004,East Midlands,region,2021-06-27,78.36,59.71
E12000004,East Midlands,region,2021-06-26,78.05,59.49
E12000004,East Midlands,region,2021-06-25,77.59,59.16
E12000004,East Midlands,region,2021-06-24,77.25,58.95
E12000004,East Midlands,region,2021-06-23,76.93,58.72
E12000004,East Midlands,region,2021-06-22,76.62,58.5
E12000004,East Midlands,region,2021-06-21,76.31,58.3
E12000004,East Midlands,region,2021-06-20,76.06,58.17
E12000004,East Midlands,region,2021-06-19,75.73,58.03
E12000004,East Midlands,region,2021-06-18,75.18,57.65
E12000004,East Midlands,region,2021-06-17,74.84,57.37
E12000004,East Midlands,region,2021-06-16,74.47,57.06
E12000004,East Midlands,region,2021-06-15,74.14,56.74
E12000004,East Midlands,region,2021-06-14,73.83,56.48
E12000004,East Midlands,region,2021-06-13,73.55,56.18
E12000004,East Midlands,region,2021-06-12,73.18,55.75
E12000004,East Midlands,region,2021-06-11,72.73,54.96
E12000004,East Midlands,region,2021-06-10,72.43,54.42
E12000004,East Midlands,region,2021-06-09,72.17,53.85
E12000004,East Midlands,region,2021-06-08,71.85,53.27
E12000004,East Midlands,region,2021-06-07,71.6,52.71
E12000004,East Midlands,region,2021-06-06,71.45,52.12
E12000004,East Midlands,region,2021-06-05,71.24,51.35
E12000004,East Midlands,region,2021-06-04,70.94,50.11
E12000004,East Midlands,region,2021-06-03,70.72,49.3
E12000004,East Midlands,region,2021-06-02,70.51,48.48
E12000004,East Midlands,region,2021-06-01,70.32,47.71
E12000004,East Midlands,region,2021-05-31,70.15,47.07
E12000004,East Midlands,region,2021-05-30,70.01,46.67
E12000004,East Midlands,region,2021-05-29,69.75,46.15
E12000004,East Midlands,region,2021-05-28,69.48,45.26
E12000004,East Midlands,region,2021-05-27,69.17,44.4
E12000004,East Midlands,region,2021-05-26,68.65,43.63
E12000004,East Midlands,region,2021-05-25,68.12,42.89
E12000004,East Midlands,region,2021-05-24,67.72,42.21
E12000004,East Midlands,region,2021-05-23,67.5,41.65
E12000004,East Midlands,region,2021-05-22,67.25,41.14
E12000004,East Midlands,region,2021-05-21,66.9,40.11
E12000004,East Midlands,region,2021-05-20,66.59,39.37
E12000004,East Midlands,region,2021-05-19,66.12,38.59
E12000004,East Midlands,region,2021-05-18,65.66,38.01
E12000004,East Midlands,region,2021-05-17,65.34,37.37
E12000004,East Midlands,region,2021-05-16,65.25,36.92
E12000004,East Midlands,region,2021-05-15,65.05,36.41
E12000004,East Midlands,region,2021-05-14,64.69,35.6
E12000004,East Midlands,region,2021-05-13,64.43,34.79
E12000004,East Midlands,region,2021-05-12,64.17,33.9
E12000004,East Midlands,region,2021-05-11,63.95,32.97
E12000004,East Midlands,region,2021-05-10,63.78,32.17
E12000004,East Midlands,region,2021-05-09,63.67,31.68
E12000004,East Midlands,region,2021-05-08,63.55,31.19
E12000004,East Midlands,region,2021-05-07,63.35,30.25
E12000004,East Midlands,region,2021-05-06,63.15,29.38
E12000004,East Midlands,region,2021-05-05,62.98,28.43
E12000004,East Midlands,region,2021-05-04,62.79,27.7
E12000004,East Midlands,region,2021-05-03,62.67,27.18
E12000004,East Midlands,region,2021-05-02,62.55,26.83
E12000004,East Midlands,region,2021-05-01,62.43,26.35
E12000004,East Midlands,region,2021-04-30,62.25,25.62
E12000004,East Midlands,region,2021-04-29,62.1,24.86
E12000004,East Midlands,region,2021-04-28,61.9,23.94
E12000004,East Midlands,region,2021-04-27,61.79,23.14
E12000004,East Midlands,region,2021-04-26,61.64,22.46
E12000004,East Midlands,region,2021-04-25,61.58,21.87
E12000004,East Midlands,region,2021-04-24,61.51,21.23
E12000004,East Midlands,region,2021-04-23,61.26,20.22
E12000004,East Midlands,region,2021-04-22,61.09,19.31
E12000004,East Midlands,region,2021-04-21,60.94,18.45
E12000004,East Midlands,region,2021-04-20,60.81,17.61
E12000004,East Midlands,region,2021-04-19,60.71,16.92
E12000004,East Midlands,region,2021-04-18,60.58,16.46
E12000004,East Midlands,region,2021-04-17,60.38,15.97
E12000004,East Midlands,region,2021-04-16,60.12,15.1
E12000004,East Midlands,region,2021-04-15,59.9,14.2
E12000004,East Midlands,region,2021-04-14,59.71,13.37
E12000004,East Midlands,region,2021-04-13,59.58,12.72
E12000004,East Midlands,region,2021-04-12,59.52,12.2
E12000004,East Midlands,region,2021-04-11,59.47,11.85
E12000004,East Midlands,region,2021-04-10,59.37,11.43
E12000004,East Midlands,region,2021-04-09,59.15,10.6
E12000004,East Midlands,region,2021-04-08,59.0,9.7
E12000004,East Midlands,region,2021-04-07,58.89,8.85
E12000004,East Midlands,region,2021-04-06,58.75,8.13
E12000004,East Midlands,region,2021-04-05,58.63,7.83
E12000004,East Midlands,region,2021-04-04,58.59,7.68
E12000004,East Midlands,region,2021-04-03,58.48,7.54
E12000004,East Midlands,region,2021-04-02,58.2,7.23
E12000004,East Midlands,region,2021-04-01,58.01,6.73
E12000004,East Midlands,region,2021-03-31,57.66,6.06
E12000004,East Midlands,region,2021-03-30,57.24,5.48
E12000004,East Midlands,region,2021-03-29,56.78,5.08
E12000004,East Midlands,region,2021-03-28,56.36,4.84
E12000004,East Midlands,region,2021-03-27,55.75,4.63
E12000004,East Midlands,region,2021-03-26,54.61,4.22
E12000004,East Midlands,region,2021-03-25,53.85,3.8
E12000004,East Midlands,region,2021-03-24,53.27,3.36
E12000004,East Midlands,region,2021-03-23,52.73,2.96
E12000004,East Midlands,region,2021-03-22,52.19,2.78
E12000004,East Midlands,region,2021-03-21,51.55,2.67
E12000004,East Midlands,region,2021-03-20,50.75,2.64
E12000004,East Midlands,region,2021-03-19,49.27,2.52
E12000004,East Midlands,region,2021-03-18,48.22,2.39
E12000004,East Midlands,region,2021-03-17,47.26,2.22
E12000004,East Midlands,region,2021-03-16,46.28,2.02
E12000004,East Midlands,region,2021-03-15,45.33,1.92
E12000004,East Midlands,region,2021-03-14,44.64,1.87
E12000004,East Midlands,region,2021-03-13,44.08,1.85
E12000004,East Midlands,region,2021-03-12,43.1,1.79
E12000004,East Midlands,region,2021-03-11,42.4,1.66
E12000004,East Midlands,region,2021-03-10,42.12,1.57
E12000004,East Midlands,region,2021-03-09,41.7,1.49
E12000004,East Midlands,region,2021-03-08,41.34,1.42
E12000004,East Midlands,region,2021-03-07,41.02,1.35
E12000004,East Midlands,region,2021-03-06,40.73,1.3
E12000004,East Midlands,region,2021-03-05,39.92,1.28
E12000004,East Midlands,region,2021-03-04,39.21,1.23
E12000004,East Midlands,region,2021-03-03,38.57,1.13
E12000004,East Midlands,region,2021-03-02,38.08,1.03
E12000004,East Midlands,region,2021-03-01,37.71,0.97
E12000004,East Midlands,region,2021-02-28,37.31,0.94
E12000004,East Midlands,region,2021-02-27,36.86,0.91
E12000004,East Midlands,region,2021-02-26,35.95,0.86
E12000004,East Midlands,region,2021-02-25,34.88,0.8
E12000004,East Midlands,region,2021-02-24,33.91,0.76
E12000004,East Midlands,region,2021-02-23,33.07,0.73
E12000004,East Midlands,region,2021-02-22,32.44,0.7
E12000004,East Midlands,region,2021-02-21,32.02,0.69
E12000004,East Midlands,region,2021-02-20,31.64,0.67
E12000004,East Midlands,region,2021-02-19,30.92,0.66
E12000004,East Midlands,region,2021-02-18,30.17,0.65
E12000004,East Midlands,region,2021-02-17,29.3,0.63
E12000004,East Midlands,region,2021-02-16,28.45,0.62
E12000004,East Midlands,region,2021-02-15,27.78,0.62
E12000004,East Midlands,region,2021-02-14,27.25,0.61
E12000004,East Midlands,region,2021-02-13,26.77,0.61
E12000004,East Midlands,region,2021-02-12,25.87,0.61
E12000004,East Midlands,region,2021-02-11,25.03,0.61
E12000004,East Midlands,region,2021-02-10,24.17,0.6
E12000004,East Midlands,region,2021-02-09,23.43,0.6
E12000004,East Midlands,region,2021-02-08,22.7,0.6
E12000004,East Midlands,region,2021-02-07,22.14,0.59
E12000004,East Midlands,region,2021-02-06,21.55,0.59
E12000004,East Midlands,region,2021-02-05,20.63,0.59
E12000004,East Midlands,region,2021-02-04,19.66,0.59
E12000004,East Midlands,region,2021-02-03,18.76,0.59
E12000004,East Midlands,region,2021-02-02,17.88,0.58
E12000004,East Midlands,region,2021-02-01,17.12,0.58
E12000004,East Midlands,region,2021-01-31,16.53,0.58
E12000004,East Midlands,region,2021-01-30,15.83,0.58
E12000004,East Midlands,region,2021-01-29,14.77,0.58
E12000004,East Midlands,region,2021-01-28,13.8,0.57
E12000004,East Midlands,region,2021-01-27,12.94,0.57
E12000004,East Midlands,region,2021-01-26,12.5,0.57
E12000004,East Midlands,region,2021-01-25,12.09,0.57
E12000004,East Midlands,region,2021-01-24,11.74,0.57
E12000004,East Midlands,region,2021-01-23,11.26,0.57
E12000004,East Midlands,region,2021-01-22,10.46,0.57
E12000004,East Midlands,region,2021-01-21,9.41,0.57
E12000004,East Midlands,region,2021-01-20,8.74,0.57
E12000004,East Midlands,region,2021-01-19,8.09,0.57
E12000004,East Midlands,region,2021-01-18,7.52,0.57
E12000004,East Midlands,region,2021-01-17,7.17,0.57
E12000004,East Midlands,region,2021-01-16,6.75,0.56
E12000004,East Midlands,region,2021-01-15,6.23,0.56
E12000004,East Midlands,region,2021-01-14,5.61,0.56
E12000004,East Midlands,region,2021-01-13,5.1,0.56
E12000004,East Midlands,region,2021-01-12,4.61,0.55
E12000004,East Midlands,region,2021-01-11,4.24,0.53
E12000004,East Midlands,region,2021-01-10,3.99,0.5
E12000004,East Midlands,region,2021-01-09,3.72,0.46
E12000004,East Midlands,region,2021-01-08,3.26,0.42
E12000004,East Midlands,region,2021-01-07,2.8,0.34
E12000004,East Midlands,region,2021-01-06,2.37,0.26
E12000004,East Midlands,region,2021-01-05,2.22,0.16
E12000004,East Midlands,region,2021-01-04,2.14,0.09
E12000004,East Midlands,region,2021-01-03,2.09,0.06
E12000004,East Midlands,region,2021-01-02,2.06,0.04
E12000004,East Midlands,region,2021-01-01,2.0,0.03
E12000004,East Midlands,region,2020-12-31,1.96,0.03
E12000004,East Midlands,region,2020-12-30,1.81,0.02
E12000004,East Midlands,region,2020-12-29,1.6,0.01
E12000004,East Midlands,region,2020-12-28,1.52,
E12000004,East Midlands,region,2020-12-27,1.48,
E12000004,East Midlands,region,2020-12-26,1.47,
E12000004,East Midlands,region,2020-12-25,1.47,
E12000004,East Midlands,region,2020-12-24,1.47,
E12000004,East Midlands,region,2020-12-23,1.42,
E12000004,East Midlands,region,2020-12-22,1.28,
E12000004,East Midlands,region,2020-12-21,1.12,
E12000004,East Midlands,region,2020-12-20,0.97,
E12000004,East Midlands,region,2020-12-19,0.84,
E12000004,East Midlands,region,2020-12-18,0.71,
E12000004,East Midlands,region,2020-12-17,0.59,
E12000004,East Midlands,region,2020-12-16,0.46,
E12000004,East Midlands,region,2020-12-15,0.33,
E12000004,East Midlands,region,2020-12-14,0.23,
E12000004,East Midlands,region,2020-12-13,0.19,
E12000004,East Midlands,region,2020-12-12,0.16,
E12000004,East Midlands,region,2020-12-11,0.13,
E12000004,East Midlands,region,2020-12-10,0.09,
E12000004,East Midlands,region,2020-12-09,0.06,
E12000004,East Midlands,region,2020-12-08,0.02,
E12000005,West Midlands,region,2021-07-03,75.94,57.92
E12000005,West Midlands,region,2021-07-02,75.71,57.64
E12000005,West Midlands,region,2021-07-01,75.53,57.46
E12000005,West Midlands,region,2021-06-30,75.32,57.23
E12000005,West Midlands,region,2021-06-29,75.11,57.05
E12000005,West Midlands,region,2021-06-28,74.92,56.84
E12000005,West Midlands,region,2021-06-27,74.73,56.66
E12000005,West Midlands,region,2021-06-26,74.52,56.46
E12000005,West Midlands,region,2021-06-25,74.1,56.15
E12000005,West Midlands,region,2021-06-24,73.77,55.97
E12000005,West Midlands,region,2021-06-23,73.41,55.7
E12000005,West Midlands,region,2021-06-22,73.1,55.52
E12000005,West Midlands,region,2021-06-21,72.8,55.35
E12000005,West Midlands,region,2021-06-20,72.55,55.2
E12000005,West Midlands,region,2021-06-19,72.31,55.09
E12000005,West Midlands,region,2021-06-18,71.88,54.73
E12000005,West Midlands,region,2021-06-17,71.54,54.47
E12000005,West Midlands,region,2021-06-16,71.05,54.2
E12000005,West Midlands,region,2021-06-15,70.65,53.89
E12000005,West Midlands,region,2021-06-14,70.34,53.58
E12000005,West Midlands,region,2021-06-13,70.12,53.3
E12000005,West Midlands,region,2021-06-12,69.92,52.97
E12000005,West Midlands,region,2021-06-11,69.5,52.36
E12000005,West Midlands,region,2021-06-10,69.22,51.87
E12000005,West Midlands,region,2021-06-09,68.86,51.4
E12000005,West Midlands,region,2021-06-08,68.57,50.98
E12000005,West Midlands,region,2021-06-07,68.41,50.53
E12000005,West Midlands,region,2021-06-06,68.27,50.04
E12000005,West Midlands,region,2021-06-05,68.15,49.63
E12000005,West Midlands,region,2021-06-04,67.93,48.72
E12000005,West Midlands,region,2021-06-03,67.7,48.11
E12000005,West Midlands,region,2021-06-02,67.38,47.55
E12000005,West Midlands,region,2021-06-01,67.18,46.97
E12000005,West Midlands,region,2021-05-31,67.08,46.42
E12000005,West Midlands,region,2021-05-30,66.98,46.11
E12000005,West Midlands,region,2021-05-29,66.8,45.77
E12000005,West Midlands,region,2021-05-28,66.49,45.04
E12000005,West Midlands,region,2021-05-27,66.21,44.23
E12000005,West Midlands,region,2021-05-26,65.76,43.39
E12000005,West Midlands,region,2021-05-25,65.38,42.57
E12000005,West Midlands,region,2021-05-24,65.12,41.82
E12000005,West Midlands,region,2021-05-23,64.97,41.15
E12000005,West Midlands,region,2021-05-22,64.81,40.62
E12000005,West Midlands,region,2021-05-21,64.54,39.43
E12000005,West Midlands,region,2021-05-20,64.17,38.61
E12000005,West Midlands,region,2021-05-19,63.7,37.74
E12000005,West Midlands,region,2021-05-18,63.27,37.06
E12000005,West Midlands,region,2021-05-17,63.03,36.46
E12000005,West Midlands,region,2021-05-16,62.91,36.01
E12000005,West Midlands,region,2021-05-15,62.72,35.71
E12000005,West Midlands,region,2021-05-14,62.26,35.08
E12000005,West Midlands,region,2021-05-13,61.86,34.3
E12000005,West Midlands,region,2021-05-12,61.61,33.35
E12000005,West Midlands,region,2021-05-11,61.39,32.36
E12000005,West Midlands,region,2021-05-10,61.26,31.72
E12000005,West Midlands,region,2021-05-09,61.16,31.35
E12000005,West Midlands,region,2021-05-08,61.05,31.06
E12000005,West Midlands,region,2021-05-07,60.82,30.23
E12000005,West Midlands,region,2021-05-06,60.64,29.34
E12000005,West Midlands,region,2021-05-05,60.47,28.38
E12000005,West Midlands,region,2021-05-04,60.25,27.6
E12000005,West Midlands,region,2021-05-03,60.07,27.17
E12000005,West Midlands,region,2021-05-02,59.97,26.94
E12000005,West Midlands,region,2021-05-01,59.79,26.62
E12000005,West Midlands,region,2021-04-30,59.52,25.88
E12000005,West Midlands,region,2021-04-29,59.3,25.12
E12000005,West Midlands,region,2021-04-28,59.12,24.24
E12000005,West Midlands,region,2021-04-27,58.93,23.41
E12000005,West Midlands,region,2021-04-26,58.77,22.8
E12000005,West Midlands,region,2021-04-25,58.65,22.21
E12000005,West Midlands,region,2021-04-24,58.56,21.72
E12000005,West Midlands,region,2021-04-23,58.38,20.7
E12000005,West Midlands,region,2021-04-22,58.18,19.86
E12000005,West Midlands,region,2021-04-21,58.03,19.07
E12000005,West Midlands,region,2021-04-20,57.91,18.43
E12000005,West Midlands,region,2021-04-19,57.8,17.85
E12000005,West Midlands,region,2021-04-18,57.7,17.46
E12000005,West Midlands,region,2021-04-17,57.55,17.04
E12000005,West Midlands,region,2021-04-16,57.3,16.24
E12000005,West Midlands,region,2021-04-15,57.09,15.29
E12000005,West Midlands,region,2021-04-14,56.93,14.47
E12000005,West Midlands,region,2021-04-13,56.79,13.87
E12000005,West Midlands,region,2021-04-12,56.73,13.36
E12000005,West Midlands,region,2021-04-11,56.68,12.96
E12000005,West Midlands,region,2021-04-10,56.59,12.66
E12000005,West Midlands,region,2021-04-09,56.45,11.76
E12000005,West Midlands,region,2021-04-08,56.35,10.98
E12000005,West Midlands,region,2021-04-07,56.26,10.29
E12000005,West Midlands,region,2021-04-06,56.17,9.61
E12000005,West Midlands,region,2021-04-05,56.11,9.26
E12000005,West Midlands,region,2021-04-04,56.1,9.14
E12000005,West Midlands,region,2021-04-03,56.07,9.03
E12000005,West Midlands,region,2021-04-02,55.96,8.76
E12000005,West Midlands,region,2021-04-01,55.8,8.36
E12000005,West Midlands,region,2021-03-31,55.52,7.47
E12000005,West Midlands,region,2021-03-30,55.23,6.62
E12000005,West Midlands,region,2021-03-29,54.93,6.13
E12000005,West Midlands,region,2021-03-28,54.61,5.9
E12000005,West Midlands,region,2021-03-27,54.17,5.7
E12000005,West Midlands,region,2021-03-26,53.4,5.09
E12000005,West Midlands,region,2021-03-25,52.78,4.53
E12000005,West Midlands,region,2021-03-24,52.32,4.05
E12000005,West Midlands,region,2021-03-23,51.87,3.59
E12000005,West Midlands,region,2021-03-22,51.43,3.38
E12000005,West Midlands,region,2021-03-21,50.93,3.28
E12000005,West Midlands,region,2021-03-20,50.38,3.23
E12000005,West Midlands,region,2021-03-19,48.86,3.02
E12000005,West Midlands,region,2021-03-18,47.75,2.78
E12000005,West Midlands,region,2021-03-17,46.84,2.59
E12000005,West Midlands,region,2021-03-16,46.25,2.39
E12000005,West Midlands,region,2021-03-15,45.55,2.3
E12000005,West Midlands,region,2021-03-14,44.85,2.26
E12000005,West Midlands,region,2021-03-13,44.45,2.24
E12000005,West Midlands,region,2021-03-12,43.37,2.17
E12000005,West Midlands,region,2021-03-11,42.67,2.07
E12000005,West Midlands,region,2021-03-10,42.35,1.98
E12000005,West Midlands,region,2021-03-09,41.85,1.87
E12000005,West Midlands,region,2021-03-08,41.4,1.77
E12000005,West Midlands,region,2021-03-07,40.99,1.74
E12000005,West Midlands,region,2021-03-06,40.62,1.73
E12000005,West Midlands,region,2021-03-05,39.65,1.64
E12000005,West Midlands,region,2021-03-04,38.67,1.54
E12000005,West Midlands,region,2021-03-03,38.07,1.4
E12000005,West Midlands,region,2021-03-02,37.59,1.24
E12000005,West Midlands,region,2021-03-01,37.13,1.17
E12000005,West Midlands,region,2021-02-28,36.79,1.15
E12000005,West Midlands,region,2021-02-27,36.45,1.13
E12000005,West Midlands,region,2021-02-26,35.5,1.1
E12000005,West Midlands,region,2021-02-25,34.44,1.06
E12000005,West Midlands,region,2021-02-24,33.44,1.03
E12000005,West Midlands,region,2021-02-23,32.5,1.0
E12000005,West Midlands,region,2021-02-22,31.9,0.98
E12000005,West Midlands,region,2021-02-21,31.66,0.98
E12000005,West Midlands,region,2021-02-20,31.38,0.97
E12000005,West Midlands,region,2021-02-19,30.79,0.96
E12000005,West Midlands,region,2021-02-18,30.19,0.95
E12000005,West Midlands,region,2021-02-17,29.37,0.94
E12000005,West Midlands,region,2021-02-16,28.54,0.94
E12000005,West Midlands,region,2021-02-15,27.85,0.94
E12000005,West Midlands,region,2021-02-14,27.39,0.94
E12000005,West Midlands,region,2021-02-13,26.97,0.94
E12000005,West Midlands,region,2021-02-12,26.06,0.93
E12000005,West Midlands,region,2021-02-11,25.02,0.93
E12000005,West Midlands,region,2021-02-10,24.19,0.92
E12000005,West Midlands,region,2021-02-09,23.57,0.92
E12000005,West Midlands,region,2021-02-08,22.99,0.92
E12000005,West Midlands,region,2021-02-07,22.45,0.92
E12000005,West Midlands,region,2021-02-06,22.07,0.92
E12000005,West Midlands,region,2021-02-05,21.15,0.92
E12000005,West Midlands,region,2021-02-04,20.24,0.92
E12000005,West Midlands,region,2021-02-03,19.39,0.91
E12000005,West Midlands,region,2021-02-02,18.64,0.91
E12000005,West Midlands,region,2021-02-01,17.94,0.91
E12000005,West Midlands,region,2021-01-31,17.35,0.91
E12000005,West Midlands,region,2021-01-30,16.76,0.9
E12000005,West Midlands,region,2021-01-29,15.81,0.9
E12000005,West Midlands,region,2021-01-28,14.76,0.89
E12000005,West Midlands,region,2021-01-27,14.1,0.89
E12000005,West Midlands,region,2021-01-26,13.67,0.89
E12000005,West Midlands,region,2021-01-25,13.26,0.89
E12000005,West Midlands,region,2021-01-24,12.88,0.89
E12000005,West Midlands,region,2021-01-23,12.59,0.89
E12000005,West Midlands,region,2021-01-22,11.69,0.89
E12000005,West Midlands,region,2021-01-21,10.7,0.89
E12000005,West Midlands,region,2021-01-20,9.97,0.89
E12000005,West Midlands,region,2021-01-19,9.38,0.89
E12000005,West Midlands,region,2021-01-18,8.85,0.89
E12000005,West Midlands,region,2021-01-17,8.54,0.88
E12000005,West Midlands,region,2021-01-16,8.23,0.88
E12000005,West Midlands,region,2021-01-15,7.66,0.88
E12000005,West Midlands,region,2021-01-14,6.9,0.88
