Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20210724,S92000003,Male,,0 to 59,,400,137744,6823.367398,2,306,15.15819508,749722,37138.66776
20210724,S92000003,Male,,15 to 19,,66,14058,9748.486551,0,1,0.693447614,45136,31299.45148
20210724,S92000003,Male,,20 to 24,,52,19737,11388.78951,1,3,1.731082157,69904,40336.52237
20210724,S92000003,Male,,25 to 44,,146,54904,7749.974945,1,45,6.351975676,287304,40554.40044
20210724,S92000003,Male,,45 to 64,,93,39423,5454.356789,0,490,67.79379618,233853,32354.6584
20210724,S92000003,Male,,60+,,56,24330,3763.329425,1,3851,595.6671441,207493,32094.71896
20210724,S92000003,Male,,65 to 74,,20,8112,2892.607662,0,842,300.2435467,80947,28864.38762
20210724,S92000003,Male,,75 to 84,,6,5579,3732.371752,0,1479,989.4565014,52767,35301.31928
20210724,S92000003,Male,,85plus,,5,3136,6834.328553,1,1296,2824.390882,22113,48191.16942
20210724,S92000003,Male,,Total,d,456,162091,6081.730084,3,4157,155.972583,957705,35933.53925
20210724,S92000003,Total,d,0 to 14,,152,34679,4033.426767,0,3,0.348922411,315815,36731.64377
20210724,S92000003,Total,d,0 to 59,,845,286140,7052.384672,2,537,13.23523649,1624411,40036.24532
20210724,S92000003,Total,d,15 to 19,,145,29243,10365.44733,0,1,0.354459095,97804,34667.51737
20210724,S92000003,Total,d,20 to 24,,124,39014,11415.78031,1,6,1.755643663,158635,46417.75541
20210724,S92000003,Total,d,25 to 44,,290,113717,7944.987267,1,75,5.239973311,634806,44351.5533
20210724,S92000003,Total,d,45 to 64,,171,84976,5684.203485,0,822,54.98511656,531511,35553.76434
20210724,S92000003,Total,d,60+,,109,52869,3753.170591,1,7393,524.8291093,456375,32398.06368
20210724,S92000003,Total,d,65 to 74,,44,15787,2692.818752,0,1391,237.2655276,165904,28298.56225
20210724,S92000003,Total,d,75 to 84,,20,12124,3550.157245,0,2594,759.5766985,115021,33680.52099
20210724,S92000003,Total,d,85plus,,8,9469,7379.725822,1,3038,2367.684766,61290,47766.75421
20210724,S92000003,Total,d,Total,d,954,339128,6204.3176,3,7930,145.0786681,2082319,38095.84705
20210725,S92000003,Female,,0 to 14,,84,17631,4206.781529,0,2,0.477202828,150605,35934.56595
20210725,S92000003,Female,,0 to 59,,449,148734,7295.742605,0,231,11.33107791,873262,42835.49678
20210725,S92000003,Female,,15 to 19,,60,15240,11050.44485,0,0,0,52639,38168.2655
20210725,S92000003,Female,,20 to 24,,42,19295,11454.23353,0,3,1.780912183,88572,52579.6513
20210725,S92000003,Female,,25 to 44,,187,58940,8153.677594,0,30,4.150158259,346635,47953.00361
20210725,S92000003,Female,,45 to 64,,92,45623,5908.41395,0,332,42.99571338,297317,38504.08589
20210725,S92000003,Female,,60+,,43,28563,3747.702215,1,3543,464.8709501,248938,32662.72779
20210725,S92000003,Female,,65 to 74,,14,7686,2513.210212,0,549,179.5150152,85026,27802.26536
20210725,S92000003,Female,,75 to 84,,10,6552,3411.96688,0,1115,580.6384419,62268,32426.18341
20210725,S92000003,Female,,85plus,,3,6330,7679.708826,1,1743,2114.649682,39138,47483.16652
20210725,S92000003,Female,,Total,d,492,177305,6330.539834,1,3774,134.7477924,1122998,40095.78733
20210725,S92000003,Male,,0 to 14,,78,17203,3903.730817,0,1,0.226921515,165374,37526.91856
20210725,S92000003,Male,,0 to 59,,401,138145,6843.231569,1,307,15.20773167,750881,37196.08067
20210725,S92000003,Male,,15 to 19,,44,14102,9778.998246,0,1,0.693447614,45209,31350.07316
20210725,S92000003,Male,,20 to 24,,49,19786,11417.06385,0,3,1.731082157,70042,40416.15215
20210725,S92000003,Male,,25 to 44,,149,55053,7771.007042,0,45,6.351975676,287745,40616.6498
20210725,S92000003,Male,,45 to 64,,104,39527,5468.745676,1,491,67.93215086,234271,32412.49066
20210725,S92000003,Male,,60+,,49,24379,3770.908675,3,3854,596.1311798,207880,32154.57957
20210725,S92000003,Male,,65 to 74,,17,8129,2898.669586,0,842,300.2435467,81106,28921.08444
20210725,S92000003,Male,,75 to 84,,9,5588,3738.392785,1,1480,990.1255051,52860,35363.53662
20210725,S92000003,Male,,85plus,,0,3136,6834.328553,2,1298,2828.74951,22154,48280.52129
20210725,S92000003,Male,,Total,d,450,162541,6098.614294,4,4161,156.1226649,959251,35991.54589
20210725,S92000003,Total,d,0 to 14,,162,34841,4052.268577,0,3,0.348922411,316178,36773.86339
20210725,S92000003,Total,d,0 to 59,,850,286990,7073.334301,1,538,13.25988311,1626892,40097.39359
20210725,S92000003,Total,d,15 to 19,,104,29347,10402.31107,0,1,0.354459095,97956,34721.39515
20210725,S92000003,Total,d,20 to 24,,91,39105,11442.40757,0,6,1.755643663,159032,46533.9205
20210725,S92000003,Total,d,25 to 44,,336,114053,7968.462347,0,75,5.239973311,635732,44416.24951
20210725,S92000003,Total,d,45 to 64,,196,85172,5697.314291,1,823,55.05200843,532359,35610.48865
20210725,S92000003,Total,d,60+,,92,52961,3759.701672,4,7397,525.1130693,457194,32456.20449
20210725,S92000003,Total,d,65 to 74,,31,15818,2698.106481,0,1391,237.2655276,166239,28355.70384
20210725,S92000003,Total,d,75 to 84,,19,12143,3555.720837,1,2595,759.8695191,115218,33738.20665
20210725,S92000003,Total,d,85plus,,3,9472,7382.063892,3,3041,2370.022835,61372,47830.66144
20210725,S92000003,Total,d,Total,d,942,340070,6221.551409,5,7935,145.1701427,2085621,38156.25686
20210726,S92000003,Female,,0 to 14,,110,17741,4233.027685,0,2,0.477202828,150920,36009.72539
20210726,S92000003,Female,,0 to 59,,629,149363,7326.596492,0,231,11.33107791,875939,42966.80975
20210726,S92000003,Female,,15 to 19,,89,15329,11114.97828,0,0,0,52794,38280.6552
20210726,S92000003,Female,,20 to 24,,76,19371,11499.34997,0,3,1.780912183,89115,52901.9964
20210726,S92000003,Female,,25 to 44,,254,59194,8188.8156,0,30,4.150158259,347588,48084.8403
20210726,S92000003,Female,,45 to 64,,130,45753,5925.249621,0,332,42.99571338,298237,38623.23064
20210726,S92000003,Female,,60+,,86,28649,3758.986127,3,3546,465.2645749,249677,32759.69072
20210726,S92000003,Female,,65 to 74,,32,7718,2523.673747,1,550,179.8420006,85322,27899.05305
20210726,S92000003,Female,,75 to 84,,16,6568,3420.298912,0,1115,580.6384419,62426,32508.46222
20210726,S92000003,Female,,85plus,,8,6338,7689.414619,2,1745,2117.07613,39214,47575.37155
20210726,S92000003,Female,,Total,d,715,178020,6356.068364,3,3777,134.8549051,1126437,40218.5742
20210726,S92000003,Male,,0 to 14,,124,17327,3931.869084,0,1,0.226921515,165678,37595.90271
20210726,S92000003,Male,,0 to 59,,588,138733,6872.359081,1,308,15.25726826,753138,37307.88474
20210726,S92000003,Male,,15 to 19,,77,14179,9832.393712,0,1,0.693447614,45341,31441.60824
20210726,S92000003,Male,,20 to 24,,67,19853,11455.72469,0,3,1.731082157,70323,40578.29685
20210726,S92000003,Male,,25 to 44,,220,55273,7802.061146,1,46,6.493130691,288649,40744.25393
20210726,S92000003,Male,,45 to 64,,128,39655,5486.455076,0,491,67.93215086,235092,32526.07986
20210726,S92000003,Male,,60+,,68,24447,3781.426817,3,3857,596.5952155,208571,32261.46245
20210726,S92000003,Male,,65 to 74,,22,8151,2906.514429,0,842,300.2435467,81422,29033.76492
20210726,S92000003,Male,,75 to 84,,11,5599,3745.751826,3,1483,992.1325163,53010,35463.88718
20210726,S92000003,Male,,85plus,,7,3143,6849.583751,0,1298,2828.74951,22194,48367.69385
20210726,S92000003,Male,,Total,d,656,163197,6123.227721,4,4165,156.2727468,962208,36102.49391
20210726,S92000003,Total,d,0 to 14,,234,35075,4079.484525,0,3,0.348922411,316798,36845.97402
20210726,S92000003,Total,d,0 to 59,,1218,288208,7103.353888,1,539,13.28452973,1631871,40220.10913
20210726,S92000003,Total,d,15 to 19,,166,29513,10461.15128,0,1,0.354459095,98244,34823.47937
20210726,S92000003,Total,d,20 to 24,,144,39249,11484.54302,0,6,1.755643663,159868,46778.54018
20210726,S92000003,Total,d,25 to 44,,474,114527,8001.578979,1,76,5.309839622,637611,44547.5283
20210726,S92000003,Total,d,45 to 64,,258,85430,5714.572394,0,823,55.05200843,534109,35727.54942
20210726,S92000003,Total,d,60+,,154,53115,3770.634132,6,7403,525.5390094,458625,32557.79119
20210726,S92000003,Total,d,65 to 74,,54,15872,2707.317364,1,1392,237.4360995,166852,28460.26442
20210726,S92000003,Total,d,75 to 84,,27,12170,3563.626993,3,2598,760.747981,115526,33828.3954
20210726,S92000003,Total,d,85plus,,15,9487,7393.754238,2,3043,2371.581548,61488,47921.06678
20210726,S92000003,Total,d,Total,d,1372,341442,6246.652031,7,7942,145.2982071,2092063,38274.1127
20210727,S92000003,Female,,0 to 14,,126,17867,4263.091463,0,2,0.477202828,151186,36073.19337
20210727,S92000003,Female,,0 to 59,,641,150004,7358.039007,2,233,11.42918248,878122,43073.89089
20210727,S92000003,Female,,15 to 19,,88,15417,11178.78663,0,0,0,52938,38385.06885
20210727,S92000003,Female,,20 to 24,,72,19443,11542.09186,0,3,1.780912183,89359,53046.84393
20210727,S92000003,Female,,25 to 44,,251,59445,8223.538591,0,30,4.150158259,348491,48209.76007
20210727,S92000003,Female,,45 to 64,,131,45884,5942.214797,2,334,43.2547237,299044,38727.7413
20210727,S92000003,Female,,60+,,78,28727,3769.220373,1,3547,465.3957832,250340,32846.68181
20210727,S92000003,Female,,65 to 74,,26,7744,2532.175369,0,550,179.8420006,85573,27981.1264
20210727,S92000003,Female,,75 to 84,,15,6583,3428.110191,0,1115,580.6384419,62577,32587.09577
20210727,S92000003,Female,,85plus,,10,6348,7701.546861,1,1746,2118.289354,39294,47672.42948
20210727,S92000003,Female,,Total,d,720,178740,6381.775415,3,3780,134.9620178,1129297,40320.68832
20210727,S92000003,Male,,0 to 14,,97,17424,3953.880471,0,1,0.226921515,165933,37653.76769
20210727,S92000003,Male,,0 to 59,,573,139306,6900.743544,0,308,15.25726826,755092,37404.67923
20210727,S92000003,Male,,15 to 19,,82,14261,9889.256416,0,1,0.693447614,45463,31526.20885
20210727,S92000003,Male,,20 to 24,,60,19913,11490.34633,0,3,1.731082157,70508,40685.04691
20210727,S92000003,Male,,25 to 44,,243,55516,7836.361814,0,46,6.493130691,289509,40865.64725
20210727,S92000003,Male,,45 to 64,,121,39776,5503.195993,2,493,68.20886023,235811,32625.55688
20210727,S92000003,Male,,60+,,59,24506,3790.552852,5,3862,597.3686083,209166,32353.4962
20210727,S92000003,Male,,65 to 74,,20,8171,2913.646105,2,844,300.9567143,81640,29111.50018
20210727,S92000003,Male,,75 to 84,,5,5604,3749.096845,1,1484,992.80152,53147,35555.54069
20210727,S92000003,Male,,85plus,,4,3147,6858.301007,0,1298,2828.74951,22247,48483.19749
20210727,S92000003,Male,,Total,d,632,163829,6146.940656,5,4170,156.4603491,964766,36198.47127
20210727,S92000003,Total,d,0 to 14,,223,35298,4105.421091,0,3,0.348922411,317319,36906.57021
20210727,S92000003,Total,d,0 to 59,,1214,289422,7133.274888,2,541,13.33382298,1636018,40322.31868
20210727,S92000003,Total,d,15 to 19,,170,29683,10521.40933,0,1,0.354459095,98512,34918.47441
20210727,S92000003,Total,d,20 to 24,,132,39381,11523.16718,0,6,1.755643663,160299,46904.65392
20210727,S92000003,Total,d,25 to 44,,494,115021,8036.092936,0,76,5.309839622,639377,44670.91221
20210727,S92000003,Total,d,45 to 64,,252,85682,5731.429145,4,827,55.31957591,535639,35829.89398
20210727,S92000003,Total,d,60+,,137,53252,3780.359763,6,7409,525.9649494,459886,32647.30959
20210727,S92000003,Total,d,65 to 74,,46,15918,2715.163672,2,1394,237.7772433,167323,28540.60379
20210727,S92000003,Total,d,75 to 84,,20,12190,3569.483406,1,2599,761.0408016,115814,33912.72774
20210727,S92000003,Total,d,85plus,,14,9501,7404.665227,1,3044,2372.360904,61621,48024.72119
20210727,S92000003,Total,d,Total,d,1352,342794,6271.386754,8,7950,145.4445664,2097494,38373.47237
20210728,S92000003,Female,,0 to 14,,95,17962,4285.758597,0,2,0.477202828,151398,36123.77687
20210728,S92000003,Female,,0 to 59,,571,150575,7386.047862,0,233,11.42918248,879891,43160.66438
20210728,S92000003,Female,,15 to 19,,103,15520,11253.47139,0,0,0,53071,38481.50646
20210728,S92000003,Female,,20 to 24,,68,19511,11582.4592,0,3,1.780912183,89534,53150.73047
20210728,S92000003,Female,,25 to 44,,206,59651,8252.036344,0,30,4.150158259,349214,48309.77888
20210728,S92000003,Female,,45 to 64,,117,46001,5957.366901,0,334,43.2547237,299749,38819.04244
20210728,S92000003,Female,,60+,,66,28793,3777.88012,2,3549,465.6581998,250916,32922.25778
20210728,S92000003,Female,,65 to 74,,25,7769,2540.350005,0,550,179.8420006,85786,28050.7743
20210728,S92000003,Female,,75 to 84,,18,6601,3437.483727,1,1116,581.1591939,62701,32651.66901
20210728,S92000003,Female,,85plus,,5,6353,7707.612981,1,1747,2119.502578,39354,47745.22293
20210728,S92000003,Female,,Total,d,637,179377,6404.519014,2,3782,135.0334263,1131653,40404.8075
20210728,S92000003,Male,,0 to 14,,102,17526,3977.026466,0,1,0.226921515,166159,37705.05195
20210728,S92000003,Male,,0 to 59,,593,139899,6930.118739,1,309,15.30680484,756812,37489.88215
20210728,S92000003,Male,,15 to 19,,87,14348,9949.586358,0,1,0.693447614,45587,31612.19636
20210728,S92000003,Male,,20 to 24,,85,19998,11539.39366,0,3,1.731082157,70665,40775.64021
20210728,S92000003,Male,,25 to 44,,217,55733,7866.992452,0,46,6.493130691,290227,40966.99655
20210728,S92000003,Male,,45 to 64,,120,39896,5519.798556,2,495,68.48556961,236424,32710.3683
20210728,S92000003,Male,,60+,,51,24557,3798.441459,5,3867,598.1420011,209648,32428.05127
20210728,S92000003,Male,,65 to 74,,18,8189,2920.064613,0,844,300.9567143,81861,29190.3052
20210728,S92000003,Male,,75 to 84,,13,5617,3757.793893,1,1485,993.4705237,53259,35630.46911
20210728,S92000003,Male,,85plus,,2,3149,6862.659635,3,1301,2835.287452,22278,48550.75622
20210728,S92000003,Male,,Total,d,646,164475,6171.178878,6,4176,156.6854719,966970,36281.16638
20210728,S92000003,Total,d,0 to 14,,197,35495,4128.333663,0,3,0.348922411,317757,36957.51288
20210728,S92000003,Total,d,0 to 59,,1167,290589,7162.037497,1,542,13.3584696,1639520,40408.63115
20210728,S92000003,Total,d,15 to 19,,190,29873,10588.75656,0,1,0.354459095,98770,35009.92485
20210728,S92000003,Total,d,20 to 24,,153,39534,11567.93609,0,6,1.755643663,160634,47002.67736
20210728,S92000003,Total,d,25 to 44,,426,115447,8065.855985,0,76,5.309839622,640824,44772.00876
20210728,S92000003,Total,d,45 to 64,,237,85919,5747.282518,2,829,55.45335964,536961,35918.32503
20210728,S92000003,Total,d,60+,,117,53369,3788.665594,7,7416,526.4618794,460947,32722.62998
20210728,S92000003,Total,d,65 to 74,,43,15961,2722.498264,0,1394,237.7772433,167758,28614.80257
20210728,S92000003,Total,d,75 to 84,,31,12221,3578.560845,2,2601,761.6264429,116051,33982.12623
20210728,S92000003,Total,d,85plus,,7,9508,7410.120722,4,3048,2375.47833,61712,48095.64262
20210728,S92000003,Total,d,Total,d,1286,344080,6294.914014,8,7958,145.5909257,2102071,38457.2082
20210729,S92000003,Female,,0 to 14,,103,18065,4310.334543,0,2,0.477202828,151630,36179.1324
20210729,S92000003,Female,,0 to 59,,521,151096,7411.604103,0,233,11.42918248,881541,43241.60065
20210729,S92000003,Female,,15 to 19,,74,15594,11307.12841,0,0,0,53179,38559.8167
20210729,S92000003,Female,,20 to 24,,60,19571,11618.07745,0,3,1.780912183,89724,53263.52158
20210729,S92000003,Female,,25 to 44,,193,59844,8278.735696,0,30,4.150158259,349867,48400.11399
20210729,S92000003,Female,,45 to 64,,114,46115,5972.130489,1,335,43.38422886,300378,38900.50118
20210729,S92000003,Female,,60+,,63,28856,3786.146242,4,3553,466.1830329,251490,32997.57133
20210729,S92000003,Female,,65 to 74,,23,7792,2547.870671,1,551,180.1689861,86016,28125.98096
20210729,S92000003,Female,,75 to 84,,10,6611,3442.691246,1,1117,581.6799458,62822,32714.68
20210729,S92000003,Female,,85plus,,7,6360,7716.105551,1,1748,2120.715802,39415,47819.2296
20210729,S92000003,Female,,Total,d,584,179961,6425.370289,4,3786,135.1762433,1133886,40484.53507
20210729,S92000003,Male,,0 to 14,,93,17619,3998.130167,0,1,0.226921515,166371,37753.15931
20210729,S92000003,Male,,0 to 59,,522,140421,6955.976837,1,310,15.35634143,758422,37569.63605
20210729,S92000003,Male,,15 to 19,,79,14427,10004.36872,0,1,0.693447614,45678,31675.30009
20210729,S92000003,Male,,20 to 24,,63,20061,11575.74638,0,3,1.731082157,70820,40865.07946
20210729,S92000003,Male,,25 to 44,,199,55932,7895.0823,0,46,6.493130691,290931,41066.36968
20210729,S92000003,Male,,45 to 64,,108,40004,5534.740862,1,496,68.62392429,236989,32788.5387
20210729,S92000003,Male,,60+,,63,24620,3808.186208,1,3868,598.2966797,210136,32503.53441
20210729,S92000003,Male,,65 to 74,,28,8217,2930.048959,0,844,300.9567143,82077,29267.3273
20210729,S92000003,Male,,75 to 84,,11,5628,3765.152934,0,1485,993.4705237,53380,35711.41856
20210729,S92000003,Male,,85plus,,4,3153,6871.376891,1,1302,2837.466765,22312,48624.8529
20210729,S92000003,Male,,Total,d,585,165060,6193.128352,2,4178,156.7605129,969075,36360.14696
20210729,S92000003,Total,d,0 to 14,,196,35691,4151.129927,0,3,0.348922411,318202,37009.26971
20210729,S92000003,Total,d,0 to 59,,1045,291634,7187.793218,1,543,13.38311623,1642799,40489.44743
20210729,S92000003,Total,d,15 to 19,,153,30026,10642.9888,0,1,0.354459095,98970,35080.81667
20210729,S92000003,Total,d,20 to 24,,124,39658,11604.2194,0,6,1.755643663,160982,47104.50469
20210729,S92000003,Total,d,25 to 44,,392,115839,8093.243578,0,76,5.309839622,642192,44867.58587
20210729,S92000003,Total,d,45 to 64,,223,86142,5762.199405,2,831,55.58714338,538158,35998.3946
20210729,S92000003,Total,d,60+,,126,53495,3797.610334,5,7421,526.8168295,462009,32798.02137
20210729,S92000003,Total,d,65 to 74,,51,16012,2731.197432,1,1395,237.9478152,168204,28690.87764
20210729,S92000003,Total,d,75 to 84,,21,12242,3584.710078,1,2602,761.9192635,116293,34052.98882
20210729,S92000003,Total,d,85plus,,11,9519,7418.693643,2,3050,2377.037043,61807,48169.68148
20210729,S92000003,Total,d,Total,d,1171,345251,6316.337358,6,7964,145.7006952,2106428,38536.91914
20210730,S92000003,Female,,0 to 14,,102,18167,4334.671887,0,2,0.477202828,151814,36223.03506
20210730,S92000003,Female,,0 to 59,,483,151579,7435.296357,2,235,11.52728705,883120,43319.05421
20210730,S92000003,Female,,15 to 19,,69,15663,11357.15995,0,0,0,53296,38644.65279
20210730,S92000003,Female,,20 to 24,,40,19611,11641.82294,0,3,1.780912183,89907,53372.15722
20210730,S92000003,Female,,25 to 44,,189,60033,8304.881693,0,30,4.150158259,350482,48485.19224
20210730,S92000003,Female,,45 to 64,,98,46213,5984.821995,2,337,43.64323918,301006,38981.83043
20210730,S92000003,Female,,60+,,58,28914,3793.756323,1,3554,466.3142412,252081,33075.11543
20210730,S92000003,Female,,65 to 74,,24,7816,2555.718322,1,552,180.4959715,86238,28198.57173
20210730,S92000003,Female,,75 to 84,,13,6624,3449.461022,0,1117,581.6799458,62978,32795.9173
20210730,S92000003,Female,,85plus,,6,6366,7723.384895,0,1748,2120.715802,39480,47898.08917
20210730,S92000003,Female,,Total,d,541,180502,6444.686281,3,3789,135.283356,1136059,40562.12037
20210730,S92000003,Male,,0 to 14,,76,17695,4015.376202,0,1,0.226921515,166539,37791.28213
20210730,S92000003,Male,,0 to 59,,434,140855,6977.475715,0,310,15.35634143,759855,37640.62198
20210730,S92000003,Male,,15 to 19,,65,14492,10049.44281,0,1,0.693447614,45755,31728.69556
20210730,S92000003,Male,,20 to 24,,39,20100,11598.25045,0,3,1.731082157,70969,40951.05654
20210730,S92000003,Male,,25 to 44,,175,56107,7919.784428,0,46,6.493130691,291546,41153.18001
20210730,S92000003,Male,,45 to 64,,104,40108,5549.129749,1,497,68.76227898,237552,32866.43239
20210730,S92000003,Male,,60+,,57,24677,3817.002886,4,3872,598.9153939,210647,32582.57515
20210730,S92000003,Male,,65 to 74,,16,8233,2935.7543,0,844,300.9567143,82294,29344.70598
20210730,S92000003,Male,,75 to 84,,11,5639,3772.511975,1,1486,994.1395274,53490,35785.00896
20210730,S92000003,Male,,85plus,,5,3158,6882.27346,2,1304,2841.825393,22357,48722.92202
20210730,S92000003,Male,,Total,d,491,165551,6211.550901,4,4182,156.9105947,971022,36433.19931
20210730,S92000003,Total,d,0 to 14,,178,35869,4171.832657,0,3,0.348922411,318554,37050.20993
20210730,S92000003,Total,d,0 to 59,,917,292551,7210.394171,2,545,13.43240947,1645825,40564.02811
20210730,S92000003,Total,d,15 to 19,,134,30160,10690.48632,0,1,0.354459095,99164,35149.58174
20210730,S92000003,Total,d,20 to 24,,79,39737,11627.33537,0,6,1.755643663,161317,47202.52813
20210730,S92000003,Total,d,25 to 44,,364,116203,8118.674916,0,76,5.309839622,643429,44954.0105
20210730,S92000003,Total,d,45 to 64,,202,86344,5775.711562,3,834,55.78781899,539354,36078.39727
20210730,S92000003,Total,d,60+,,115,53610,3805.774185,5,7426,527.1717795,463114,32876.46532
20210730,S92000003,Total,d,65 to 74,,40,16052,2738.020308,1,1396,238.1183871,168644,28765.92928
20210730,S92000003,Total,d,75 to 84,,24,12266,3591.737773,1,2603,762.2120841,116560,34131.17193
20210730,S92000003,Total,d,85plus,,11,9530,7427.266563,2,3052,2378.595756,61917,48255.41068
20210730,S92000003,Total,d,Total,d,1033,346284,6335.236004,7,7971,145.8287596,2110568,38612.66008
20210731,S92000003,Female,,0 to 14,,56,18223,4348.033566,0,2,0.477202828,151977,36261.92709
20210731,S92000003,Female,,0 to 59,,357,151936,7452.808023,1,236,11.57633934,884499,43386.69731
20210731,S92000003,Female,,15 to 19,,56,15719,11397.76526,0,0,0,53384,38708.46113
20210731,S92000003,Female,,20 to 24,,40,19651,11665.56844,0,3,1.780912183,90149,53515.81747
20210731,S92000003,Female,,25 to 44,,145,60178,8324.940791,0,30,4.150158259,350992,48555.74493
20210731,S92000003,Female,,45 to 64,,70,46283,5993.887356,1,338,43.77274434,301519,39048.26657
20210731,S92000003,Female,,60+,,33,28947,3798.086196,2,3556,466.5766578,252575,33139.93232
20210731,S92000003,Female,,65 to 74,,14,7830,2560.296118,1,553,180.822957,86438,28263.96882
20210731,S92000003,Female,,75 to 84,,7,6631,3453.106285,1,1118,582.2006978,63086,32852.15852
20210731,S92000003,Female,,85plus,,2,6368,7725.811344,0,1748,2120.715802,39529,47957.53715
20210731,S92000003,Female,,Total,d,390,180892,6458.610934,3,3792,135.3904687,1137932,40628.99441
20210731,S92000003,Male,,0 to 14,,52,17747,4027.176121,0,1,0.226921515,166679,37823.05114
20210731,S92000003,Male,,0 to 59,,330,141185,6993.822788,0,310,15.35634143,760992,37696.94508
20210731,S92000003,Male,,15 to 19,,34,14526,10073.02003,0,1,0.693447614,45845,31791.10584
20210731,S92000003,Male,,20 to 24,,46,20146,11624.79371,0,3,1.731082157,71092,41022.03091
20210731,S92000003,Male,,25 to 44,,132,56239,7938.41689,0,46,6.493130691,291984,41215.00591
20210731,S92000003,Male,,45 to 64,,83,40191,5560.613188,1,498,68.90063366,238008,32929.52212
20210731,S92000003,Male,,60+,,48,24725,3824.427457,3,3875,599.3794296,211092,32651.40711
20210731,S92000003,Male,,65 to 74,,19,8252,2942.529391,1,845,301.3132981,82491,29414.95298
20210731,S92000003,Male,,75 to 84,,9,5648,3778.533009,0,1486,994.1395274,53594,35854.58535
20210731,S92000003,Male,,85plus,,3,3161,6888.811402,1,1305,2844.004707,22391,48797.0187
20210731,S92000003,Male,,Total,d,378,165929,6225.733638,3,4185,157.0231561,972604,36492.55669
20210731,S92000003,Total,d,0 to 14,,108,35977,4184.393864,0,3,0.348922411,318857,37085.4511
20210731,S92000003,Total,d,0 to 59,,688,293239,7227.351048,1,546,13.45705609,1648360,40626.5073
20210731,S92000003,Total,d,15 to 19,,90,30250,10722.38764,0,1,0.354459095,99342,35212.67546
20210731,S92000003,Total,d,20 to 24,,87,39824,11652.7922,0,6,1.755643663,161689,47311.37803
20210731,S92000003,Total,d,25 to 44,,277,116480,8138.027884,0,76,5.309839622,644386,45020.87256
20210731,S92000003,Total,d,45 to 64,,153,86497,5785.946018,2,836,55.92160273,540327,36143.48306
20210731,S92000003,Total,d,60+,,81,53691,3811.524375,5,7431,527.5267295,464055,32943.26692
20210731,S92000003,Total,d,65 to 74,,33,16085,2743.649181,2,1398,238.459531,169041,28833.64633
20210731,S92000003,Total,d,75 to 84,,16,12282,3596.422903,1,2604,762.5049047,116773,34193.54272
20210731,S92000003,Total,d,85plus,,5,9535,7431.163345,1,3053,2379.375112,62000,48320.09726
20210731,S92000003,Total,d,Total,d,769,347053,6349.304793,6,7977,145.9385291,2114045,38676.2715
20210801,S92000003,Female,,0 to 14,,69,18292,4364.497064,0,2,0.477202828,152154,36304.15954
20210801,S92000003,Female,,0 to 59,,384,152320,7471.6441,2,238,11.67444391,885986,43459.63806
20210801,S92000003,Female,,15 to 19,,47,15766,11431.84471,0,0,0,53476,38775.16985
20210801,S92000003,Female,,20 to 24,,40,19691,11689.31393,0,3,1.780912183,90547,53752.08515
20210801,S92000003,Female,,25 to 44,,158,60336,8346.798291,2,32,4.426835477,351471,48622.00912
20210801,S92000003,Female,,45 to 64,,83,46366,6004.636285,1,339,43.9022495,301978,39107.70944
20210801,S92000003,Female,,60+,,45,28992,3803.990569,4,3560,467.1014909,252986,33193.85893
20210801,S92000003,Female,,65 to 74,,15,7845,2565.2009,1,554,181.1499425,86607,28319.22936
20210801,S92000003,Female,,75 to 84,,5,6636,3455.710045,1,1119,582.7214498,63173,32897.46394
20210801,S92000003,Female,,85plus,,12,6380,7740.370033,1,1749,2121.929026,39566,48002.42645
20210801,S92000003,Female,,Total,d,429,181321,6473.928052,6,3798,135.6046941,1139833,40696.86817
20210801,S92000003,Male,,0 to 14,,91,17838,4047.825978,0,1,0.226921515,166850,37861.85472
20210801,S92000003,Male,,0 to 59,,396,141581,7013.439276,0,310,15.35634143,762170,37755.29918
20210801,S92000003,Male,,15 to 19,,47,14573,10105.61207,0,1,0.693447614,45911,31836.87338
20210801,S92000003,Male,,20 to 24,,42,20188,11649.02886,0,3,1.731082157,71276,41128.20394
20210801,S92000003,Male,,25 to 44,,143,56382,7958.602057,0,46,6.493130691,292431,41278.1022
20210801,S92000003,Male,,45 to 64,,90,40281,5573.06511,0,498,68.90063366,238422,32986.80096
20210801,S92000003,Male,,60+,,41,24766,3830.769278,4,3879,599.9981439,211473,32710.33964
20210801,S92000003,Male,,65 to 74,,10,8262,2946.095229,3,848,302.3830494,82644,29469.5103
20210801,S92000003,Male,,75 to 84,,5,5653,3781.878027,1,1487,994.8085311,53686,35916.13369
20210801,S92000003,Male,,85plus,,9,3170,6908.425228,0,1305,2844.004707,22423,48866.75674
20210801,S92000003,Male,,Total,d,437,166366,6242.130082,4,4189,157.173238,974163,36551.0511
20210801,S92000003,Total,d,0 to 14,,160,36137,4203.003059,0,3,0.348922411,319205,37125.9261
20210801,S92000003,Total,d,0 to 59,,783,294022,7246.649353,2,548,13.50634934,1651038,40692.51095
20210801,S92000003,Total,d,15 to 19,,95,30345,10756.06125,0,1,0.354459095,99501,35269.03445
