areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate,
E92000001,England,nation,10/04/2021,25_29,182,1455,38.3,
E92000001,England,nation,10/04/2021,30_34,187,1686,44.3,
E92000001,England,nation,10/04/2021,35_39,212,1662,44.5,
E92000001,England,nation,10/04/2021,40_44,151,1452,42.5,
E92000001,England,nation,10/04/2021,45_49,146,1249,33.6,
E92000001,England,nation,10/04/2021,50_54,123,1028,26.3,
E92000001,England,nation,10/04/2021,55_59,83,695,18.9,
E92000001,England,nation,10/04/2021,60+,205,1526,11.3,
E92000001,England,nation,10/04/2021,60_64,62,529,17,
E92000001,England,nation,10/04/2021,65_69,47,296,10.6,
E92000001,England,nation,10/04/2021,70_74,28,211,7.6,
E92000001,England,nation,10/04/2021,75_79,30,164,8.5,
E92000001,England,nation,10/04/2021,80_84,16,142,9.9,
E92000001,England,nation,10/04/2021,85_89,9,107,12.2,
E92000001,England,nation,10/04/2021,90+,13,77,14.9,
E92000001,England,nation,10/04/2021,unassigned,10,89,,
E92000001,England,nation,09/04/2021,00_04,44,345,10.5,
E92000001,England,nation,09/04/2021,00_59,2061,14491,33.8,
E92000001,England,nation,09/04/2021,05_09,79,630,17.8,
E92000001,England,nation,09/04/2021,10_14,158,1425,42.5,
E92000001,England,nation,09/04/2021,15_19,193,1461,47.3,
E92000001,England,nation,09/04/2021,20_24,217,1287,36.9,
E92000001,England,nation,09/04/2021,25_29,209,1462,38.5,
E92000001,England,nation,09/04/2021,30_34,242,1702,44.7,
E92000001,England,nation,09/04/2021,35_39,274,1676,44.9,
E92000001,England,nation,09/04/2021,40_44,201,1487,43.6,
E92000001,England,nation,09/04/2021,45_49,174,1268,34.1,
E92000001,England,nation,09/04/2021,50_54,150,1035,26.5,
E92000001,England,nation,09/04/2021,55_59,120,713,19.4,
E92000001,England,nation,09/04/2021,60+,243,1494,11.1,
E92000001,England,nation,09/04/2021,60_64,79,532,17.1,
E92000001,England,nation,09/04/2021,65_69,50,281,10,
E92000001,England,nation,09/04/2021,70_74,30,214,7.7,
E92000001,England,nation,09/04/2021,75_79,23,152,7.8,
E92000001,England,nation,09/04/2021,80_84,37,136,9.4,
E92000001,England,nation,09/04/2021,85_89,17,110,12.5,
E92000001,England,nation,09/04/2021,90+,7,69,13.3,
E92000001,England,nation,09/04/2021,unassigned,9,85,,
E92000001,England,nation,08/04/2021,00_04,61,359,10.9,
E92000001,England,nation,08/04/2021,00_59,2243,14342,33.5,
E92000001,England,nation,08/04/2021,05_09,82,672,19,
E92000001,England,nation,08/04/2021,10_14,188,1452,43.3,
E92000001,England,nation,08/04/2021,15_19,252,1451,47,
E92000001,England,nation,08/04/2021,20_24,218,1227,35.2,
E92000001,England,nation,08/04/2021,25_29,237,1438,37.8,
E92000001,England,nation,08/04/2021,30_34,275,1671,43.9,
E92000001,England,nation,08/04/2021,35_39,246,1634,43.8,
E92000001,England,nation,08/04/2021,40_44,239,1472,43.1,
E92000001,England,nation,08/04/2021,45_49,193,1242,33.4,
E92000001,England,nation,08/04/2021,50_54,147,1025,26.2,
E92000001,England,nation,08/04/2021,55_59,105,699,19,
E92000001,England,nation,08/04/2021,60+,225,1454,10.8,
E92000001,England,nation,08/04/2021,60_64,79,523,16.8,
E92000001,England,nation,08/04/2021,65_69,51,273,9.8,
E92000001,England,nation,08/04/2021,70_74,27,213,7.7,
E92000001,England,nation,08/04/2021,75_79,23,143,7.4,
E92000001,England,nation,08/04/2021,80_84,18,119,8.3,
E92000001,England,nation,08/04/2021,85_89,14,107,12.2,
E92000001,England,nation,08/04/2021,90+,13,76,14.7,
E92000001,England,nation,08/04/2021,unassigned,11,89,,
E92000001,England,nation,07/04/2021,00_04,52,361,10.9,
E92000001,England,nation,07/04/2021,00_59,2341,14727,34.4,
E92000001,England,nation,07/04/2021,05_09,92,736,20.8,
E92000001,England,nation,07/04/2021,10_14,265,1566,46.7,
E92000001,England,nation,07/04/2021,15_19,236,1476,47.8,
E92000001,England,nation,07/04/2021,20_24,199,1227,35.2,
E92000001,England,nation,07/04/2021,25_29,261,1429,37.6,
E92000001,England,nation,07/04/2021,30_34,277,1669,43.8,
E92000001,England,nation,07/04/2021,35_39,270,1673,44.8,
E92000001,England,nation,07/04/2021,40_44,241,1493,43.7,
E92000001,England,nation,07/04/2021,45_49,176,1277,34.4,
E92000001,England,nation,07/04/2021,50_54,150,1081,27.7,
E92000001,England,nation,07/04/2021,55_59,122,739,20.1,
E92000001,England,nation,07/04/2021,60+,228,1457,10.8,
E92000001,England,nation,07/04/2021,60_64,79,530,17,
E92000001,England,nation,07/04/2021,65_69,37,267,9.5,
E92000001,England,nation,07/04/2021,70_74,36,210,7.6,
E92000001,England,nation,07/04/2021,75_79,31,139,7.2,
E92000001,England,nation,07/04/2021,80_84,21,121,8.4,
E92000001,England,nation,07/04/2021,85_89,15,112,12.7,
E92000001,England,nation,07/04/2021,90+,9,78,15.1,
E92000001,England,nation,07/04/2021,unassigned,18,86,,
E92000001,England,nation,06/04/2021,00_04,52,383,11.6,
E92000001,England,nation,06/04/2021,00_59,2269,15274,35.7,
E92000001,England,nation,06/04/2021,05_09,86,787,22.2,
E92000001,England,nation,06/04/2021,10_14,173,1736,51.8,
E92000001,England,nation,06/04/2021,15_19,188,1537,49.7,
E92000001,England,nation,06/04/2021,20_24,239,1253,35.9,
E92000001,England,nation,06/04/2021,25_29,229,1424,37.5,
E92000001,England,nation,06/04/2021,30_34,292,1660,43.6,
E92000001,England,nation,06/04/2021,35_39,253,1722,46.1,
E92000001,England,nation,06/04/2021,40_44,245,1519,44.5,
E92000001,England,nation,06/04/2021,45_49,215,1343,36.1,
E92000001,England,nation,06/04/2021,50_54,185,1152,29.5,
E92000001,England,nation,06/04/2021,55_59,112,758,20.7,
E92000001,England,nation,06/04/2021,60+,260,1472,10.9,
E92000001,England,nation,06/04/2021,60_64,98,532,17.1,
E92000001,England,nation,06/04/2021,65_69,46,286,10.2,
E92000001,England,nation,06/04/2021,70_74,40,205,7.4,
E92000001,England,nation,06/04/2021,75_79,26,134,6.9,
E92000001,England,nation,06/04/2021,80_84,17,120,8.3,
E92000001,England,nation,06/04/2021,85_89,22,112,12.7,
E92000001,England,nation,06/04/2021,90+,11,83,16,
E92000001,England,nation,06/04/2021,unassigned,31,78,,
E92000001,England,nation,05/04/2021,00_04,46,414,12.5,
E92000001,England,nation,05/04/2021,00_59,1983,15671,36.6,
E92000001,England,nation,05/04/2021,05_09,104,877,24.8,
E92000001,England,nation,05/04/2021,10_14,232,1840,54.9,
E92000001,England,nation,05/04/2021,15_19,202,1575,51,
E92000001,England,nation,05/04/2021,20_24,150,1241,35.6,
E92000001,England,nation,05/04/2021,25_29,198,1432,37.7,
E92000001,England,nation,05/04/2021,30_34,229,1683,44.2,
E92000001,England,nation,05/04/2021,35_39,204,1778,47.6,
E92000001,England,nation,05/04/2021,40_44,195,1531,44.8,
E92000001,England,nation,05/04/2021,45_49,179,1350,36.3,
E92000001,England,nation,05/04/2021,50_54,155,1160,29.7,
E92000001,England,nation,05/04/2021,55_59,89,790,21.5,
E92000001,England,nation,05/04/2021,60+,201,1484,11,
E92000001,England,nation,05/04/2021,60_64,66,520,16.7,
E92000001,England,nation,05/04/2021,65_69,39,294,10.5,
E92000001,England,nation,05/04/2021,70_74,28,213,7.7,
E92000001,England,nation,05/04/2021,75_79,15,126,6.5,
E92000001,England,nation,05/04/2021,80_84,16,131,9.1,
E92000001,England,nation,05/04/2021,85_89,21,115,13.1,
E92000001,England,nation,05/04/2021,90+,16,85,16.4,
E92000001,England,nation,05/04/2021,unassigned,5,62,,
E92000001,England,nation,04/04/2021,00_04,34,460,13.9,
E92000001,England,nation,04/04/2021,00_59,1757,16593,38.7,
E92000001,England,nation,04/04/2021,05_09,92,962,27.2,
E92000001,England,nation,04/04/2021,10_14,237,1901,56.7,
E92000001,England,nation,04/04/2021,15_19,213,1585,51.3,
E92000001,England,nation,04/04/2021,20_24,127,1366,39.2,
E92000001,England,nation,04/04/2021,25_29,139,1491,39.2,
E92000001,England,nation,04/04/2021,30_34,184,1776,46.6,
E92000001,England,nation,04/04/2021,35_39,203,1923,51.5,
E92000001,England,nation,04/04/2021,40_44,180,1649,48.3,
E92000001,England,nation,04/04/2021,45_49,166,1396,37.6,
E92000001,England,nation,04/04/2021,50_54,118,1220,31.2,
E92000001,England,nation,04/04/2021,55_59,64,864,23.5,
E92000001,England,nation,04/04/2021,60+,164,1553,11.5,
E92000001,England,nation,04/04/2021,60_64,66,554,17.8,
E92000001,England,nation,04/04/2021,65_69,26,309,11,
E92000001,England,nation,04/04/2021,70_74,22,222,8,
E92000001,England,nation,04/04/2021,75_79,16,139,7.2,
E92000001,England,nation,04/04/2021,80_84,17,140,9.7,
E92000001,England,nation,04/04/2021,85_89,9,110,12.5,
E92000001,England,nation,04/04/2021,90+,8,79,15.3,
E92000001,England,nation,04/04/2021,unassigned,5,81,,
E92000001,England,nation,03/04/2021,00_04,56,520,15.8,
E92000001,England,nation,03/04/2021,00_59,1837,18667,43.6,
E92000001,England,nation,03/04/2021,05_09,95,1066,30.1,
E92000001,England,nation,03/04/2021,10_14,172,2446,72.9,
E92000001,England,nation,03/04/2021,15_19,177,1906,61.7,
E92000001,England,nation,03/04/2021,20_24,137,1475,42.3,
E92000001,England,nation,03/04/2021,25_29,189,1608,42.3,
E92000001,England,nation,03/04/2021,30_34,203,1943,51,
E92000001,England,nation,03/04/2021,35_39,226,2067,55.4,
E92000001,England,nation,03/04/2021,40_44,186,1816,53.2,
E92000001,England,nation,03/04/2021,45_49,165,1504,40.5,
E92000001,England,nation,03/04/2021,50_54,130,1343,34.4,
E92000001,England,nation,03/04/2021,55_59,101,973,26.5,
E92000001,England,nation,03/04/2021,60+,173,1644,12.2,
E92000001,England,nation,03/04/2021,60_64,65,591,19,
E92000001,England,nation,03/04/2021,65_69,32,330,11.8,
E92000001,England,nation,03/04/2021,70_74,31,232,8.3,
E92000001,England,nation,03/04/2021,75_79,18,146,7.5,
E92000001,England,nation,03/04/2021,80_84,10,143,9.9,
E92000001,England,nation,03/04/2021,85_89,12,116,13.2,
E92000001,England,nation,03/04/2021,90+,5,86,16.6,
E92000001,England,nation,03/04/2021,unassigned,6,84,,
E92000001,England,nation,02/04/2021,00_04,58,552,16.7,
E92000001,England,nation,02/04/2021,00_59,1912,19535,45.6,
E92000001,England,nation,02/04/2021,05_09,121,1190,33.6,
E92000001,England,nation,02/04/2021,10_14,185,2563,76.4,
E92000001,England,nation,02/04/2021,15_19,183,1970,63.7,
E92000001,England,nation,02/04/2021,20_24,157,1545,44.3,
E92000001,England,nation,02/04/2021,25_29,185,1688,44.4,
E92000001,England,nation,02/04/2021,30_34,211,2024,53.2,
E92000001,England,nation,02/04/2021,35_39,232,2168,58.1,
E92000001,England,nation,02/04/2021,40_44,186,1885,55.2,
E92000001,England,nation,02/04/2021,45_49,148,1553,41.8,
E92000001,England,nation,02/04/2021,50_54,140,1381,35.3,
E92000001,England,nation,02/04/2021,55_59,106,1016,27.7,
E92000001,England,nation,02/04/2021,60+,203,1699,12.6,
E92000001,England,nation,02/04/2021,60_64,70,609,19.6,
E92000001,England,nation,02/04/2021,65_69,42,339,12.1,
E92000001,England,nation,02/04/2021,70_74,29,231,8.3,
E92000001,England,nation,02/04/2021,75_79,14,157,8.1,
E92000001,England,nation,02/04/2021,80_84,20,152,10.6,
E92000001,England,nation,02/04/2021,85_89,14,121,13.8,
E92000001,England,nation,02/04/2021,90+,14,90,17.4,
E92000001,England,nation,02/04/2021,unassigned,13,86,,
E92000001,England,nation,01/04/2021,00_04,63,609,18.5,
E92000001,England,nation,01/04/2021,00_59,2628,20892,48.8,
E92000001,England,nation,01/04/2021,05_09,146,1312,37.1,
E92000001,England,nation,01/04/2021,10_14,302,2753,82.1,
E92000001,England,nation,01/04/2021,15_19,277,2086,67.5,
E92000001,England,nation,01/04/2021,20_24,218,1635,46.9,
E92000001,England,nation,01/04/2021,25_29,228,1793,47.2,
E92000001,England,nation,01/04/2021,30_34,273,2135,56.1,
E92000001,England,nation,01/04/2021,35_39,285,2324,62.2,
E92000001,England,nation,01/04/2021,40_44,260,2010,58.9,
E92000001,England,nation,01/04/2021,45_49,228,1636,44,
E92000001,England,nation,01/04/2021,50_54,203,1500,38.4,
E92000001,England,nation,01/04/2021,55_59,145,1099,29.9,
E92000001,England,nation,01/04/2021,60+,228,1825,13.6,
E92000001,England,nation,01/04/2021,60_64,86,658,21.1,
E92000001,England,nation,01/04/2021,65_69,45,365,13.1,
E92000001,England,nation,01/04/2021,70_74,24,246,8.9,
E92000001,England,nation,01/04/2021,75_79,19,180,9.3,
E92000001,England,nation,01/04/2021,80_84,20,151,10.5,
E92000001,England,nation,01/04/2021,85_89,19,129,14.7,
E92000001,England,nation,01/04/2021,90+,15,96,18.6,
E92000001,England,nation,01/04/2021,unassigned,8,96,,
E92000001,England,nation,31/03/2021,00_04,74,678,20.5,
E92000001,England,nation,31/03/2021,00_59,2888,22323,52.1,
E92000001,England,nation,31/03/2021,05_09,143,1488,42.1,
E92000001,England,nation,31/03/2021,10_14,435,3037,90.5,
E92000001,England,nation,31/03/2021,15_19,297,2265,73.3,
E92000001,England,nation,31/03/2021,20_24,225,1748,50.1,
E92000001,England,nation,31/03/2021,25_29,256,1912,50.3,
E92000001,England,nation,31/03/2021,30_34,268,2266,59.5,
E92000001,England,nation,31/03/2021,35_39,319,2439,65.3,
E92000001,England,nation,31/03/2021,40_44,267,2062,60.4,
E92000001,England,nation,31/03/2021,45_49,242,1700,45.8,
E92000001,England,nation,31/03/2021,50_54,221,1562,40,
E92000001,England,nation,31/03/2021,55_59,141,1166,31.8,
E92000001,England,nation,31/03/2021,60+,243,1965,14.6,
E92000001,England,nation,31/03/2021,60_64,81,701,22.5,
E92000001,England,nation,31/03/2021,65_69,56,383,13.7,
E92000001,England,nation,31/03/2021,70_74,31,277,10,
E92000001,England,nation,31/03/2021,75_79,26,201,10.4,
E92000001,England,nation,31/03/2021,80_84,20,159,11,
E92000001,England,nation,31/03/2021,85_89,15,135,15.3,
E92000001,England,nation,31/03/2021,90+,14,109,21.1,
E92000001,England,nation,31/03/2021,unassigned,10,108,,
E92000001,England,nation,30/03/2021,00_04,83,737,22.3,
E92000001,England,nation,30/03/2021,00_59,2666,24170,56.4,
E92000001,England,nation,30/03/2021,05_09,176,1670,47.2,
E92000001,England,nation,30/03/2021,10_14,277,3379,100.7,
E92000001,England,nation,30/03/2021,15_19,226,2541,82.2,
E92000001,England,nation,30/03/2021,20_24,227,1877,53.8,
E92000001,England,nation,30/03/2021,25_29,237,2061,54.2,
E92000001,England,nation,30/03/2021,30_34,315,2456,64.5,
E92000001,England,nation,30/03/2021,35_39,309,2590,69.4,
E92000001,England,nation,30/03/2021,40_44,257,2196,64.3,
E92000001,England,nation,30/03/2021,45_49,222,1799,48.4,
E92000001,England,nation,30/03/2021,50_54,193,1609,41.2,
E92000001,England,nation,30/03/2021,55_59,144,1255,34.2,
E92000001,England,nation,30/03/2021,60+,272,2078,15.4,
E92000001,England,nation,30/03/2021,60_64,86,744,23.9,
E92000001,England,nation,30/03/2021,65_69,54,394,14.1,
E92000001,England,nation,30/03/2021,70_74,48,293,10.5,
E92000001,England,nation,30/03/2021,75_79,18,204,10.5,
E92000001,England,nation,30/03/2021,80_84,28,173,12,
E92000001,England,nation,30/03/2021,85_89,25,151,17.2,
E92000001,England,nation,30/03/2021,90+,13,119,23,
E92000001,England,nation,30/03/2021,unassigned,15,111,,
E92000001,England,nation,29/03/2021,00_04,92,794,24.1,
E92000001,England,nation,29/03/2021,00_59,2905,25519,59.6,
E92000001,England,nation,29/03/2021,05_09,189,1799,50.8,
E92000001,England,nation,29/03/2021,10_14,293,3578,106.7,
E92000001,England,nation,29/03/2021,15_19,212,2714,87.8,
E92000001,England,nation,29/03/2021,20_24,275,1950,55.9,
E92000001,England,nation,29/03/2021,25_29,257,2222,58.5,
E92000001,England,nation,29/03/2021,30_34,322,2564,67.3,
E92000001,England,nation,29/03/2021,35_39,349,2696,72.2,
E92000001,England,nation,29/03/2021,40_44,313,2320,67.9,
E92000001,England,nation,29/03/2021,45_49,225,1886,50.8,
E92000001,England,nation,29/03/2021,50_54,215,1687,43.2,
E92000001,England,nation,29/03/2021,55_59,163,1309,35.7,
E92000001,England,nation,29/03/2021,60+,270,2119,15.7,
E92000001,England,nation,29/03/2021,60_64,100,777,25,
E92000001,England,nation,29/03/2021,65_69,54,391,14,
E92000001,England,nation,29/03/2021,70_74,37,288,10.4,
E92000001,England,nation,29/03/2021,75_79,28,210,10.8,
E92000001,England,nation,29/03/2021,80_84,25,173,12,
E92000001,England,nation,29/03/2021,85_89,16,152,17.3,
E92000001,England,nation,29/03/2021,90+,10,128,24.7,
E92000001,England,nation,29/03/2021,unassigned,24,105,,
E92000001,England,nation,28/03/2021,00_04,94,860,26.1,
E92000001,England,nation,28/03/2021,00_59,3831,27317,63.8,
E92000001,England,nation,28/03/2021,05_09,196,1986,56.1,
E92000001,England,nation,28/03/2021,10_14,782,3921,116.9,
E92000001,England,nation,28/03/2021,15_19,534,2959,95.8,
E92000001,England,nation,28/03/2021,20_24,236,2028,58.1,
E92000001,England,nation,28/03/2021,25_29,256,2400,63.1,
E92000001,England,nation,28/03/2021,30_34,351,2705,71,
E92000001,England,nation,28/03/2021,35_39,347,2839,76,
E92000001,England,nation,28/03/2021,40_44,347,2446,71.6,
E92000001,England,nation,28/03/2021,45_49,274,1993,53.6,
E92000001,England,nation,28/03/2021,50_54,241,1776,45.5,
E92000001,England,nation,28/03/2021,55_59,173,1404,38.2,
E92000001,England,nation,28/03/2021,60+,255,2281,16.9,
E92000001,England,nation,28/03/2021,60_64,103,828,26.6,
E92000001,England,nation,28/03/2021,65_69,47,411,14.7,
E92000001,England,nation,28/03/2021,70_74,32,307,11,
E92000001,England,nation,28/03/2021,75_79,23,230,11.9,
E92000001,England,nation,28/03/2021,80_84,20,187,13,
E92000001,England,nation,28/03/2021,85_89,15,167,19,
E92000001,England,nation,28/03/2021,90+,15,151,29.2,
E92000001,England,nation,28/03/2021,unassigned,8,88,,
E92000001,England,nation,27/03/2021,00_04,88,893,27.1,
E92000001,England,nation,27/03/2021,00_59,2705,27696,64.7,
E92000001,England,nation,27/03/2021,05_09,219,2077,58.7,
E92000001,England,nation,27/03/2021,10_14,289,3941,117.5,
E92000001,England,nation,27/03/2021,15_19,241,2969,96.1,
E92000001,England,nation,27/03/2021,20_24,207,2045,58.6,
E92000001,England,nation,27/03/2021,25_29,269,2454,64.6,
E92000001,England,nation,27/03/2021,30_34,284,2759,72.5,
E92000001,England,nation,27/03/2021,35_39,327,2874,77,
E92000001,England,nation,27/03/2021,40_44,255,2457,72,
E92000001,England,nation,27/03/2021,45_49,214,2029,54.6,
E92000001,England,nation,27/03/2021,50_54,168,1771,45.3,
E92000001,England,nation,27/03/2021,55_59,144,1427,38.9,
E92000001,England,nation,27/03/2021,60+,228,2330,17.3,
E92000001,England,nation,27/03/2021,60_64,83,857,27.5,
E92000001,England,nation,27/03/2021,65_69,41,411,14.7,
E92000001,England,nation,27/03/2021,70_74,30,316,11.4,
E92000001,England,nation,27/03/2021,75_79,29,230,11.9,
E92000001,England,nation,27/03/2021,80_84,19,201,14,
E92000001,England,nation,27/03/2021,85_89,17,165,18.8,
E92000001,England,nation,27/03/2021,90+,9,150,29,
E92000001,England,nation,27/03/2021,unassigned,8,81,,
E92000001,England,nation,26/03/2021,00_04,115,937,28.4,
E92000001,England,nation,26/03/2021,00_59,3269,28024,65.4,
E92000001,England,nation,26/03/2021,05_09,243,2133,60.3,
E92000001,England,nation,26/03/2021,10_14,375,3911,116.6,
E92000001,England,nation,26/03/2021,15_19,299,2968,96,
E92000001,England,nation,26/03/2021,20_24,247,2060,59.1,
E92000001,England,nation,26/03/2021,25_29,290,2472,65,
E92000001,England,nation,26/03/2021,30_34,322,2837,74.5,
E92000001,England,nation,26/03/2021,35_39,388,2899,77.6,
E92000001,England,nation,26/03/2021,40_44,311,2483,72.7,
E92000001,England,nation,26/03/2021,45_49,231,2053,55.3,
E92000001,England,nation,26/03/2021,50_54,259,1808,46.3,
